0.050599999725818634 6708.0
0.13883581141843854 50173.0
0.24300332973067482 106534.0
0.3534944929501447 224510.0
0.4442000091075897 112036.0
0.5384817761391428 269680.0
0.6424999833106995 175088.0
0.747042825634552 324284.0
0.8664000034332275 164064.0
0.9478999972343445 178546.0
1.033400058746338 89991.0
1.1232999563217163 133735.0
1.217900037765503 104566.0
1.3176000118255615 83137.0
1.4229999780654907 92626.0
1.534500002861023 85563.0
1.6527999639511108 53131.0
1.77839994430542 33252.0
1.8 0.0
1.9120999574661255 30582.0
2.054800033569336 16589.0
2.1 0.0
2.207200050354004 20267.0
2.3703999519348145 20718.0
2.4000000000000004 0.0
2.5455000400543213 20365.0
2.6 0.0
2.733799934387207 27207.0
2.8000000000000003 0.0
2.9367001056671143 17674.0
3.0 0.0
3.155900001525879 10149.0
3.2 0.0
3.393199920654297 11481.0
3.4000000000000004 0.0
3.5 0.0
3.650700092315674 5465.0
3.7 0.0
3.8000000000000003 0.0
3.9309000968933105 3496.0
4.0 0.0
4.1000000000000005 0.0
4.236700057983398 2857.0
4.3 0.0
4.4 0.0
4.571199893951416 1964.0
4.6000000000000005 0.0
4.7 0.0
4.800000000000001 0.0
4.938199996948242 1635.0
5.0 0.0
5.1000000000000005 0.0
5.2 0.0
5.342299938201904 1920.0
5.4 0.0
5.5 0.0
5.6000000000000005 0.0
5.7 0.0
5.800000000000001 0.0
5.9 0.0
