  0.1126992E+02   0.5658858E-06   0.2799412E-07
  0.1136632E+02   0.5742935E-06   0.2793020E-07
  0.1146354E+02   0.5828051E-06   0.2786541E-07
  0.1156160E+02   0.5914213E-06   0.2779977E-07
  0.1166049E+02   0.6001430E-06   0.2773327E-07
  0.1176023E+02   0.6089711E-06   0.2766591E-07
  0.1186082E+02   0.6179064E-06   0.2759771E-07
  0.1196227E+02   0.6269498E-06   0.2752867E-07
  0.1206459E+02   0.6361022E-06   0.2745879E-07
  0.1216779E+02   0.6453644E-06   0.2738808E-07
  0.1227187E+02   0.6547372E-06   0.2731654E-07
  0.1237683E+02   0.6642215E-06   0.2724417E-07
  0.1248270E+02   0.6738182E-06   0.2717099E-07
  0.1258947E+02   0.6835280E-06   0.2709700E-07
  0.1269716E+02   0.6933519E-06   0.2702219E-07
  0.1280576E+02   0.7032907E-06   0.2694659E-07
  0.1291530E+02   0.7133452E-06   0.2687019E-07
  0.1302577E+02   0.7235162E-06   0.2679300E-07
  0.1313719E+02   0.7338046E-06   0.2671502E-07
  0.1324956E+02   0.7442112E-06   0.2663627E-07
  0.1336289E+02   0.7547368E-06   0.2655674E-07
  0.1347719E+02   0.7653823E-06   0.2647645E-07
  0.1359247E+02   0.7761484E-06   0.2639539E-07
  0.1370873E+02   0.7870360E-06   0.2631359E-07
  0.1382599E+02   0.7980459E-06   0.2623103E-07
  0.1394425E+02   0.8091789E-06   0.2614774E-07
  0.1406352E+02   0.8204357E-06   0.2606371E-07
  0.1418382E+02   0.8318173E-06   0.2597895E-07
  0.1430514E+02   0.8433243E-06   0.2589347E-07
  0.1442750E+02   0.8549575E-06   0.2580729E-07
  0.1455091E+02   0.8667178E-06   0.2572039E-07
  0.1467537E+02   0.8786059E-06   0.2563280E-07
  0.1480089E+02   0.8906225E-06   0.2554451E-07
  0.1492749E+02   0.9027685E-06   0.2545555E-07
  0.1505518E+02   0.9150445E-06   0.2536590E-07
  0.1518395E+02   0.9274514E-06   0.2527559E-07
  0.1531383E+02   0.9399899E-06   0.2518462E-07
  0.1544482E+02   0.9526607E-06   0.2509300E-07
  0.1557693E+02   0.9654645E-06   0.2500073E-07
  0.1571016E+02   0.9784021E-06   0.2490782E-07
  0.1584454E+02   0.9914742E-06   0.2481429E-07
  0.1598007E+02   0.1004681E-05   0.2472014E-07
  0.1611676E+02   0.1018025E-05   0.2462537E-07
  0.1625461E+02   0.1031504E-05   0.2453001E-07
  0.1639365E+02   0.1045121E-05   0.2443405E-07
  0.1653387E+02   0.1058876E-05   0.2433750E-07
  0.1667530E+02   0.1072770E-05   0.2424038E-07
  0.1681793E+02   0.1086803E-05   0.2414269E-07
  0.1696178E+02   0.1100976E-05   0.2404444E-07
  0.1710687E+02   0.1115289E-05   0.2394564E-07
  0.1725319E+02   0.1129744E-05   0.2384630E-07
  0.1740077E+02   0.1144340E-05   0.2374643E-07
  0.1754961E+02   0.1159079E-05   0.2364604E-07
  0.1769972E+02   0.1173962E-05   0.2354513E-07
  0.1785111E+02   0.1188987E-05   0.2344372E-07
  0.1800380E+02   0.1204158E-05   0.2334182E-07
  0.1815780E+02   0.1219473E-05   0.2323943E-07
  0.1831311E+02   0.1234933E-05   0.2313657E-07
  0.1846976E+02   0.1250540E-05   0.2303324E-07
  0.1862774E+02   0.1266293E-05   0.2292945E-07
  0.1878707E+02   0.1282193E-05   0.2282522E-07
  0.1894777E+02   0.1298241E-05   0.2272056E-07
  0.1910984E+02   0.1314437E-05   0.2261547E-07
  0.1927330E+02   0.1330782E-05   0.2250996E-07
  0.1943815E+02   0.1347276E-05   0.2240405E-07
  0.1960442E+02   0.1363920E-05   0.2229774E-07
  0.1977211E+02   0.1380714E-05   0.2219105E-07
  0.1994123E+02   0.1397659E-05   0.2208398E-07
  0.2011180E+02   0.1414756E-05   0.2197655E-07
  0.2028382E+02   0.1432003E-05   0.2186876E-07
  0.2045732E+02   0.1449403E-05   0.2176063E-07
  0.2063231E+02   0.1466956E-05   0.2165217E-07
  0.2080879E+02   0.1484661E-05   0.2154338E-07
  0.2098678E+02   0.1502520E-05   0.2143427E-07
  0.2116629E+02   0.1520533E-05   0.2132487E-07
  0.2134733E+02   0.1538700E-05   0.2121517E-07
  0.2152993E+02   0.1557022E-05   0.2110519E-07
  0.2171409E+02   0.1575499E-05   0.2099494E-07
  0.2189982E+02   0.1594131E-05   0.2088443E-07
  0.2208714E+02   0.1612919E-05   0.2077367E-07
  0.2227607E+02   0.1631863E-05   0.2066267E-07
  0.2246661E+02   0.1650964E-05   0.2055145E-07
  0.2265878E+02   0.1670221E-05   0.2044000E-07
  0.2285259E+02   0.1689635E-05   0.2032835E-07
  0.2304806E+02   0.1709207E-05   0.2021650E-07
  0.2324520E+02   0.1728937E-05   0.2010446E-07
  0.2344403E+02   0.1748825E-05   0.1999225E-07
  0.2364456E+02   0.1768871E-05   0.1987987E-07
  0.2384681E+02   0.1789076E-05   0.1976734E-07
  0.2405078E+02   0.1809440E-05   0.1965466E-07
  0.2425650E+02   0.1829963E-05   0.1954185E-07
  0.2446398E+02   0.1850645E-05   0.1942892E-07
  0.2467324E+02   0.1871487E-05   0.1931588E-07
  0.2488428E+02   0.1892489E-05   0.1920273E-07
  0.2509713E+02   0.1913651E-05   0.1908950E-07
  0.2531180E+02   0.1934974E-05   0.1897618E-07
  0.2552831E+02   0.1956456E-05   0.1886279E-07
  0.2574667E+02   0.1978100E-05   0.1874935E-07
  0.2596689E+02   0.1999905E-05   0.1863585E-07
  0.2618900E+02   0.2021870E-05   0.1852232E-07
  0.2641301E+02   0.2043997E-05   0.1840875E-07
  0.2663894E+02   0.2066286E-05   0.1829517E-07
  0.2686679E+02   0.2088736E-05   0.1818158E-07
  0.2709660E+02   0.2111347E-05   0.1806799E-07
  0.2732837E+02   0.2134121E-05   0.1795442E-07
  0.2756213E+02   0.2157057E-05   0.1784087E-07
  0.2779788E+02   0.2180155E-05   0.1772734E-07
  0.2803565E+02   0.2203415E-05   0.1761387E-07
